arm,seed,epoch,train_nll,val_nll,train_val_gap,val_nll_above_own_min,lr,secs,improved,is_retained_epoch,epochs_from_retained,n_epochs_run,note
m2_frontal,20250723,14,0.400686,0.998897,0.598211,0.430771,0.000738,10.71,False,False,7,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250723,15,0.38887,0.731735,0.342865,0.163609,0.000701,11.29,False,False,8,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,0,0.611697,0.636653,0.024955,0.05553,0.000506,6.08,True,False,-7,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,1,0.613408,0.636353,0.022945,0.05523,0.001,6.14,True,False,-6,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,2,0.614512,0.662322,0.04781,0.081199,0.000998,6.09,False,False,-5,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,3,0.599335,0.604648,0.005312,0.023525,0.000993,10.44,True,False,-4,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,4,0.579967,0.618987,0.039019,0.037864,0.000985,10.94,False,False,-3,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,5,0.568362,0.584007,0.015645,0.002883,0.000973,10.61,True,False,-2,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,6,0.551766,0.607393,0.055627,0.02627,0.000958,10.94,False,False,-1,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,7,0.537059,0.581123,0.044064,0.0,0.00094,10.53,True,True,0,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,8,0.506399,0.613766,0.107368,0.032643,0.000919,11.19,False,False,1,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,9,0.471643,0.830893,0.359251,0.24977,0.000895,10.63,False,False,2,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,10,0.463593,0.601863,0.138269,0.02074,0.000868,11.3,False,False,3,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,11,0.433816,0.745789,0.311973,0.164666,0.000839,10.68,False,False,4,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,12,0.412172,0.703509,0.291337,0.122386,0.000807,10.89,False,False,5,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,13,0.380212,0.841591,0.461379,0.260468,0.000773,10.5,False,False,6,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,14,0.363621,0.773236,0.409615,0.192113,0.000738,11.11,False,False,7,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m2_frontal,20250724,15,0.369616,0.743306,0.37369,0.162183,0.000701,10.75,False,False,8,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
